Date,Ret1,Ret2,Ret3,Ret4
2006-09-26,11533.230469,11508.099609,11575.80957,11669.389648
2006-09-27,11508.099609,11575.80957,11669.389648,11689.240234
2006-09-28,11575.80957,11669.389648,11689.240234,11718.450195
2006-09-29,11669.389648,11689.240234,11718.450195,11679.070313
2006-10-02,11689.240234,11718.450195,11679.070313,11670.349609
2006-10-03,11718.450195,11679.070313,11670.349609,11727.339844
2006-10-04,11679.070313,11670.349609,11727.339844,11850.610352
2006-10-05,11670.349609,11727.339844,11850.610352,11866.69043
2006-10-06,11727.339844,11850.610352,11866.69043,11850.209961
2006-10-09,11850.610352,11866.69043,11850.209961,11857.80957
2006-10-10,11866.69043,11850.209961,11857.80957,11867.169922
2006-10-11,11850.209961,11857.80957,11867.169922,11852.129883
2006-10-12,11857.80957,11867.169922,11852.129883,11947.700195
2006-10-13,11867.169922,11852.129883,11947.700195,11960.509766
2006-10-16,11852.129883,11947.700195,11960.509766,11980.599609
2006-10-17,11947.700195,11960.509766,11980.599609,11950.019531
2006-10-18,11960.509766,11980.599609,11950.019531,11992.679688
2006-10-19,11980.599609,11950.019531,11992.679688,12011.730469
2006-10-20,11950.019531,11992.679688,12011.730469,12002.370117
2006-10-23,11992.679688,12011.730469,12002.370117,12116.910156
2006-10-24,12011.730469,12002.370117,12116.910156,12127.879883
2006-10-25,12002.370117,12116.910156,12127.879883,12134.679688
2006-10-26,12116.910156,12127.879883,12134.679688,12163.660156
2006-10-27,12127.879883,12134.679688,12163.660156,12090.259766
2006-10-30,12134.679688,12163.660156,12090.259766,12086.5
2006-10-31,12163.660156,12090.259766,12086.5,12080.730469
2006-11-01,12090.259766,12086.5,12080.730469,12031.019531
2006-11-02,12086.5,12080.730469,12031.019531,12018.540039
2006-11-03,12080.730469,12031.019531,12018.540039,11986.040039
2006-11-06,12031.019531,12018.540039,11986.040039,12105.549805
2006-11-07,12018.540039,11986.040039,12105.549805,12156.769531
2006-11-08,11986.040039,12105.549805,12156.769531,12176.540039
2006-11-09,12105.549805,12156.769531,12176.540039,12103.299805
2006-11-10,12156.769531,12176.540039,12103.299805,12108.429688
2006-11-13,12176.540039,12103.299805,12108.429688,12131.879883
2006-11-14,12103.299805,12108.429688,12131.879883,12218.009766
2006-11-15,12108.429688,12131.879883,12218.009766,12251.709961
2006-11-16,12131.879883,12218.009766,12251.709961,12305.820313
2006-11-17,12218.009766,12251.709961,12305.820313,12342.55957
2006-11-20,12251.709961,12305.820313,12342.55957,12316.540039
2006-11-21,12305.820313,12342.55957,12316.540039,12321.589844
2006-11-22,12342.55957,12316.540039,12321.589844,12326.950195
2006-11-24,12316.540039,12321.589844,12326.950195,12280.169922
2006-11-27,12321.589844,12326.950195,12280.169922,12121.709961
2006-11-28,12326.950195,12280.169922,12121.709961,12136.450195
2006-11-29,12280.169922,12121.709961,12136.450195,12226.730469
2006-11-30,12121.709961,12136.450195,12226.730469,12221.929688
2006-12-01,12136.450195,12226.730469,12221.929688,12194.129883
2006-12-04,12226.730469,12221.929688,12194.129883,12283.849609
2006-12-05,12221.929688,12194.129883,12283.849609,12331.599609
2006-12-06,12194.129883,12283.849609,12331.599609,12309.25
2006-12-07,12283.849609,12331.599609,12309.25,12278.410156
2006-12-08,12331.599609,12309.25,12278.410156,12307.490234
2006-12-11,12309.25,12278.410156,12307.490234,12328.480469
2006-12-12,12278.410156,12307.490234,12328.480469,12315.580078
2006-12-13,12307.490234,12328.480469,12315.580078,12317.5
2006-12-14,12328.480469,12315.580078,12317.5,12416.759766
2006-12-15,12315.580078,12317.5,12416.759766,12445.519531
2006-12-18,12317.5,12416.759766,12445.519531,12441.269531
2006-12-19,12416.759766,12445.519531,12441.269531,12471.320313
2006-12-20,12445.519531,12441.269531,12471.320313,12463.870117
2006-12-21,12441.269531,12471.320313,12463.870117,12421.25
2006-12-22,12471.320313,12463.870117,12421.25,12343.219727
2006-12-26,12463.870117,12421.25,12343.219727,12407.629883
2006-12-27,12421.25,12343.219727,12407.629883,12510.570313
2006-12-28,12343.219727,12407.629883,12510.570313,12501.519531
2006-12-29,12407.629883,12510.570313,12501.519531,12463.150391
2007-01-03,12510.570313,12501.519531,12463.150391,12474.519531
2007-01-04,12501.519531,12463.150391,12474.519531,12480.69043
2007-01-05,12463.150391,12474.519531,12480.69043,12398.009766
2007-01-08,12474.519531,12480.69043,12398.009766,12423.490234
2007-01-09,12480.69043,12398.009766,12423.490234,12416.599609
2007-01-10,12398.009766,12423.490234,12416.599609,12442.160156
2007-01-11,12423.490234,12416.599609,12442.160156,12514.980469
2007-01-12,12416.599609,12442.160156,12514.980469,12556.080078
2007-01-16,12442.160156,12514.980469,12556.080078,12582.589844
2007-01-17,12514.980469,12556.080078,12582.589844,12577.150391
2007-01-18,12556.080078,12582.589844,12577.150391,12567.929688
2007-01-19,12582.589844,12577.150391,12567.929688,12565.530273
2007-01-22,12577.150391,12567.929688,12565.530273,12477.160156
2007-01-23,12567.929688,12565.530273,12477.160156,12533.799805
2007-01-24,12565.530273,12477.160156,12533.799805,12621.769531
2007-01-25,12477.160156,12533.799805,12621.769531,12502.55957
2007-01-26,12533.799805,12621.769531,12502.55957,12487.019531
2007-01-29,12621.769531,12502.55957,12487.019531,12490.780273
2007-01-30,12502.55957,12487.019531,12490.780273,12523.30957
2007-01-31,12487.019531,12490.780273,12523.30957,12621.69043
2007-02-01,12490.780273,12523.30957,12621.69043,12673.679688
2007-02-02,12523.30957,12621.69043,12673.679688,12653.490234
2007-02-05,12621.69043,12673.679688,12653.490234,12661.740234
2007-02-06,12673.679688,12653.490234,12661.740234,12666.30957
2007-02-07,12653.490234,12661.740234,12666.30957,12666.870117
2007-02-08,12661.740234,12666.30957,12666.870117,12637.629883
2007-02-09,12666.30957,12666.870117,12637.629883,12580.830078
2007-02-12,12666.870117,12637.629883,12580.830078,12552.549805
2007-02-13,12637.629883,12580.830078,12552.549805,12654.849609
2007-02-14,12580.830078,12552.549805,12654.849609,12741.860352
2007-02-15,12552.549805,12654.849609,12741.860352,12765.009766
2007-02-16,12654.849609,12741.860352,12765.009766,12767.570313
2007-02-20,12741.860352,12765.009766,12767.570313,12786.639648
2007-02-21,12765.009766,12767.570313,12786.639648,12738.410156
2007-02-22,12767.570313,12786.639648,12738.410156,12686.019531
2007-02-23,12786.639648,12738.410156,12686.019531,12647.480469
2007-02-26,12738.410156,12686.019531,12647.480469,12632.259766
2007-02-27,12686.019531,12647.480469,12632.259766,12216.240234
2007-02-28,12647.480469,12632.259766,12216.240234,12268.629883
2007-03-01,12632.259766,12216.240234,12268.629883,12234.339844
2007-03-02,12216.240234,12268.629883,12234.339844,12114.099609
2007-03-05,12268.629883,12234.339844,12114.099609,12050.410156
2007-03-06,12234.339844,12114.099609,12050.410156,12207.589844
2007-03-07,12114.099609,12050.410156,12207.589844,12192.450195
2007-03-08,12050.410156,12207.589844,12192.450195,12260.700195
2007-03-09,12207.589844,12192.450195,12260.700195,12276.320313
2007-03-12,12192.450195,12260.700195,12276.320313,12318.620117
2007-03-13,12260.700195,12276.320313,12318.620117,12075.959961
2007-03-14,12276.320313,12318.620117,12075.959961,12133.400391
2007-03-15,12318.620117,12075.959961,12133.400391,12159.679688
2007-03-16,12075.959961,12133.400391,12159.679688,12110.410156
2007-03-19,12133.400391,12159.679688,12110.410156,12226.169922
2007-03-20,12159.679688,12110.410156,12226.169922,12288.099609
2007-03-21,12110.410156,12226.169922,12288.099609,12447.519531
2007-03-22,12226.169922,12288.099609,12447.519531,12461.139648
2007-03-23,12288.099609,12447.519531,12461.139648,12481.009766
2007-03-26,12447.519531,12461.139648,12481.009766,12469.070313
2007-03-27,12461.139648,12481.009766,12469.070313,12397.290039
2007-03-28,12481.009766,12469.070313,12397.290039,12300.360352
2007-03-29,12469.070313,12397.290039,12300.360352,12348.75
2007-03-30,12397.290039,12300.360352,12348.75,12354.349609
2007-04-02,12300.360352,12348.75,12354.349609,12382.299805
2007-04-03,12348.75,12354.349609,12382.299805,12510.299805
2007-04-04,12354.349609,12382.299805,12510.299805,12530.049805
2007-04-05,12382.299805,12510.299805,12530.049805,12560.200195
2007-04-09,12510.299805,12530.049805,12560.200195,12569.139648
2007-04-10,12530.049805,12560.200195,12569.139648,12573.849609
2007-04-11,12560.200195,12569.139648,12573.849609,12484.620117
2007-04-12,12569.139648,12573.849609,12484.620117,12552.959961
2007-04-13,12573.849609,12484.620117,12552.959961,12612.129883
2007-04-16,12484.620117,12552.959961,12612.129883,12720.459961
2007-04-17,12552.959961,12612.129883,12720.459961,12773.040039
2007-04-18,12612.129883,12720.459961,12773.040039,12803.839844
2007-04-19,12720.459961,12773.040039,12803.839844,12808.629883
2007-04-20,12773.040039,12803.839844,12808.629883,12961.980469
2007-04-23,12803.839844,12808.629883,12961.980469,12919.400391
2007-04-24,12808.629883,12961.980469,12919.400391,12953.94043
2007-04-25,12961.980469,12919.400391,12953.94043,13089.889648
2007-04-26,12919.400391,12953.94043,13089.889648,13105.5
2007-04-27,12953.94043,13089.889648,13105.5,13120.94043
2007-04-30,13089.889648,13105.5,13120.94043,13062.910156
2007-05-01,13105.5,13120.94043,13062.910156,13136.139648
2007-05-02,13120.94043,13062.910156,13136.139648,13211.879883
2007-05-03,13062.910156,13136.139648,13211.879883,13241.379883
2007-05-04,13136.139648,13211.879883,13241.379883,13264.620117
2007-05-07,13211.879883,13241.379883,13264.620117,13312.969727
2007-05-08,13241.379883,13264.620117,13312.969727,13309.070313
2007-05-09,13264.620117,13312.969727,13309.070313,13362.870117
2007-05-10,13312.969727,13309.070313,13362.870117,13215.129883
2007-05-11,13309.070313,13362.870117,13215.129883,13326.219727
2007-05-14,13362.870117,13215.129883,13326.219727,13346.780273
2007-05-15,13215.129883,13326.219727,13346.780273,13383.839844
2007-05-16,13326.219727,13346.780273,13383.839844,13487.530273
2007-05-17,13346.780273,13383.839844,13487.530273,13476.719727
2007-05-18,13383.839844,13487.530273,13476.719727,13556.530273
2007-05-21,13487.530273,13476.719727,13556.530273,13542.879883
2007-05-22,13476.719727,13556.530273,13542.879883,13539.950195
2007-05-23,13556.530273,13542.879883,13539.950195,13525.650391
2007-05-24,13542.879883,13539.950195,13525.650391,13441.129883
2007-05-25,13539.950195,13525.650391,13441.129883,13507.280273
2007-05-29,13525.650391,13441.129883,13507.280273,13521.339844
2007-05-30,13441.129883,13507.280273,13521.339844,13633.080078
2007-05-31,13507.280273,13521.339844,13633.080078,13627.639648
2007-06-01,13521.339844,13633.080078,13627.639648,13668.110352
2007-06-04,13633.080078,13627.639648,13668.110352,13676.320313
2007-06-05,13627.639648,13668.110352,13676.320313,13595.459961
2007-06-06,13668.110352,13676.320313,13595.459961,13465.669922
2007-06-07,13676.320313,13595.459961,13465.669922,13266.730469
2007-06-08,13595.459961,13465.669922,13266.730469,13424.389648
2007-06-11,13465.669922,13266.730469,13424.389648,13424.959961
2007-06-12,13266.730469,13424.389648,13424.959961,13295.009766
2007-06-13,13424.389648,13424.959961,13295.009766,13482.349609
2007-06-14,13424.959961,13295.009766,13482.349609,13553.730469
2007-06-15,13295.009766,13482.349609,13553.730469,13639.480469
2007-06-18,13482.349609,13553.730469,13639.480469,13612.980469
2007-06-19,13553.730469,13639.480469,13612.980469,13635.419922
2007-06-20,13639.480469,13612.980469,13635.419922,13489.419922
2007-06-21,13612.980469,13635.419922,13489.419922,13545.839844
2007-06-22,13635.419922,13489.419922,13545.839844,13360.259766
2007-06-25,13489.419922,13545.839844,13360.259766,13352.049805
2007-06-26,13545.839844,13360.259766,13352.049805,13337.660156
2007-06-27,13360.259766,13352.049805,13337.660156,13427.730469
2007-06-28,13352.049805,13337.660156,13427.730469,13422.280273
2007-06-29,13337.660156,13427.730469,13422.280273,13408.620117
2007-07-02,13427.730469,13422.280273,13408.620117,13535.429688
2007-07-03,13422.280273,13408.620117,13535.429688,13577.299805
2007-07-05,13408.620117,13535.429688,13577.299805,13565.839844
2007-07-06,13535.429688,13577.299805,13565.839844,13611.679688
2007-07-09,13577.299805,13565.839844,13611.679688,13649.969727
2007-07-10,13565.839844,13611.679688,13649.969727,13501.700195
2007-07-11,13611.679688,13649.969727,13501.700195,13577.870117
2007-07-12,13649.969727,13501.700195,13577.870117,13861.730469
2007-07-13,13501.700195,13577.870117,13861.730469,13907.25
2007-07-16,13577.870117,13861.730469,13907.25,13950.980469
2007-07-17,13861.730469,13907.25,13950.980469,13971.549805
2007-07-18,13907.25,13950.980469,13971.549805,13918.219727
2007-07-19,13950.980469,13971.549805,13918.219727,14000.410156
2007-07-20,13971.549805,13918.219727,14000.410156,13851.080078
2007-07-23,13918.219727,14000.410156,13851.080078,13943.419922
2007-07-24,14000.410156,13851.080078,13943.419922,13716.950195
2007-07-25,13851.080078,13943.419922,13716.950195,13785.070313
2007-07-26,13943.419922,13716.950195,13785.070313,13473.570313
2007-07-27,13716.950195,13785.070313,13473.570313,13265.469727
2007-07-30,13785.070313,13473.570313,13265.469727,13358.30957
2007-07-31,13473.570313,13265.469727,13358.30957,13211.990234
2007-08-01,13265.469727,13358.30957,13211.990234,13362.370117
2007-08-02,13358.30957,13211.990234,13362.370117,13463.330078
2007-08-03,13211.990234,13362.370117,13463.330078,13181.910156
2007-08-06,13362.370117,13463.330078,13181.910156,13468.780273
2007-08-07,13463.330078,13181.910156,13468.780273,13504.299805
2007-08-08,13181.910156,13468.780273,13504.299805,13657.860352
2007-08-09,13468.780273,13504.299805,13657.860352,13270.679688
2007-08-10,13504.299805,13657.860352,13270.679688,13239.540039
2007-08-13,13657.860352,13270.679688,13239.540039,13236.530273
2007-08-14,13270.679688,13239.540039,13236.530273,13028.919922
2007-08-15,13239.540039,13236.530273,13028.919922,12861.469727
2007-08-16,13236.530273,13028.919922,12861.469727,12845.780273
2007-08-17,13028.919922,12861.469727,12845.780273,13079.080078
2007-08-20,12861.469727,12845.780273,13079.080078,13121.349609
2007-08-21,12845.780273,13079.080078,13121.349609,13090.860352
2007-08-22,13079.080078,13121.349609,13090.860352,13236.129883
2007-08-23,13121.349609,13090.860352,13236.129883,13235.879883
2007-08-24,13090.860352,13236.129883,13235.879883,13378.870117
2007-08-27,13236.129883,13235.879883,13378.870117,13322.129883
2007-08-28,13235.879883,13378.870117,13322.129883,13041.849609
2007-08-29,13378.870117,13322.129883,13041.849609,13289.290039
2007-08-30,13322.129883,13041.849609,13289.290039,13238.730469
2007-08-31,13041.849609,13289.290039,13238.730469,13357.740234
2007-09-04,13289.290039,13238.730469,13357.740234,13448.860352
2007-09-05,13238.730469,13357.740234,13448.860352,13305.469727
2007-09-06,13357.740234,13448.860352,13305.469727,13363.349609
2007-09-07,13448.860352,13305.469727,13363.349609,13113.379883
2007-09-10,13305.469727,13363.349609,13113.379883,13127.849609
2007-09-11,13363.349609,13113.379883,13127.849609,13308.389648
2007-09-12,13113.379883,13127.849609,13308.389648,13291.650391
2007-09-13,13127.849609,13308.389648,13291.650391,13424.879883
2007-09-14,13308.389648,13291.650391,13424.879883,13442.519531
2007-09-17,13291.650391,13424.879883,13442.519531,13403.419922
2007-09-18,13424.879883,13442.519531,13403.419922,13739.389648
2007-09-19,13442.519531,13403.419922,13739.389648,13815.55957
2007-09-20,13403.419922,13739.389648,13815.55957,13766.700195
2007-09-21,13739.389648,13815.55957,13766.700195,13820.19043
2007-09-24,13815.55957,13766.700195,13820.19043,13759.05957
2007-09-25,13766.700195,13820.19043,13759.05957,13778.650391
2007-09-26,13820.19043,13759.05957,13778.650391,13878.150391
2007-09-27,13759.05957,13778.650391,13878.150391,13912.94043
2007-09-28,13778.650391,13878.150391,13912.94043,13895.629883
2007-10-01,13878.150391,13912.94043,13895.629883,14087.549805
2007-10-02,13912.94043,13895.629883,14087.549805,14047.30957
2007-10-03,13895.629883,14087.549805,14047.30957,13968.049805
2007-10-04,14087.549805,14047.30957,13968.049805,13974.30957
2007-10-05,14047.30957,13968.049805,13974.30957,14066.009766
2007-10-08,13968.049805,13974.30957,14066.009766,14043.730469
2007-10-09,13974.30957,14066.009766,14043.730469,14164.530273
2007-10-10,14066.009766,14043.730469,14164.530273,14078.69043
2007-10-11,14043.730469,14164.530273,14078.69043,14015.120117
2007-10-12,14164.530273,14078.69043,14015.120117,14093.080078
2007-10-15,14078.69043,14015.120117,14093.080078,13984.799805
2007-10-16,14015.120117,14093.080078,13984.799805,13912.94043
2007-10-17,14093.080078,13984.799805,13912.94043,13892.540039
2007-10-18,13984.799805,13912.94043,13892.540039,13888.959961
2007-10-19,13912.94043,13892.540039,13888.959961,13522.019531
2007-10-22,13892.540039,13888.959961,13522.019531,13566.969727
2007-10-23,13888.959961,13522.019531,13566.969727,13676.230469
2007-10-24,13522.019531,13566.969727,13676.230469,13675.25
2007-10-25,13566.969727,13676.230469,13675.25,13671.919922
2007-10-26,13676.230469,13675.25,13671.919922,13806.700195
2007-10-29,13675.25,13671.919922,13806.700195,13870.259766
2007-10-30,13671.919922,13806.700195,13870.259766,13792.469727
2007-10-31,13806.700195,13870.259766,13792.469727,13930.009766
2007-11-01,13870.259766,13792.469727,13930.009766,13567.870117
2007-11-02,13792.469727,13930.009766,13567.870117,13595.099609
2007-11-05,13930.009766,13567.870117,13595.099609,13543.400391
2007-11-06,13567.870117,13595.099609,13543.400391,13660.94043
2007-11-07,13595.099609,13543.400391,13660.94043,13300.019531
2007-11-08,13543.400391,13660.94043,13300.019531,13266.290039
2007-11-09,13660.94043,13300.019531,13266.290039,13042.740234
2007-11-12,13300.019531,13266.290039,13042.740234,12987.549805
2007-11-13,13266.290039,13042.740234,12987.549805,13307.089844
2007-11-14,13042.740234,12987.549805,13307.089844,13231.009766
2007-11-15,12987.549805,13307.089844,13231.009766,13110.049805
2007-11-16,13307.089844,13231.009766,13110.049805,13176.790039
2007-11-19,13231.009766,13110.049805,13176.790039,12958.44043
2007-11-20,13110.049805,13176.790039,12958.44043,13010.139648
2007-11-21,13176.790039,12958.44043,13010.139648,12799.040039
2007-11-23,12958.44043,13010.139648,12799.040039,12980.879883
2007-11-26,13010.139648,12799.040039,12980.879883,12743.44043
2007-11-27,12799.040039,12980.879883,12743.44043,12958.44043
2007-11-28,12980.879883,12743.44043,12958.44043,13289.450195
2007-11-29,12743.44043,12958.44043,13289.450195,13311.730469
2007-11-30,12958.44043,13289.450195,13311.730469,13371.719727
2007-12-03,13289.450195,13311.730469,13371.719727,13314.570313
2007-12-04,13311.730469,13371.719727,13314.570313,13248.730469
2007-12-05,13371.719727,13314.570313,13248.730469,13444.959961
2007-12-06,13314.570313,13248.730469,13444.959961,13619.889648
2007-12-07,13248.730469,13444.959961,13619.889648,13625.580078
2007-12-10,13444.959961,13619.889648,13625.580078,13727.030273
2007-12-11,13619.889648,13625.580078,13727.030273,13432.769531
2007-12-12,13625.580078,13727.030273,13432.769531,13473.900391
2007-12-13,13727.030273,13432.769531,13473.900391,13517.959961
2007-12-14,13432.769531,13473.900391,13517.959961,13339.849609
2007-12-17,13473.900391,13517.959961,13339.849609,13167.200195
2007-12-18,13517.959961,13339.849609,13167.200195,13232.469727
2007-12-19,13339.849609,13167.200195,13232.469727,13207.269531
2007-12-20,13167.200195,13232.469727,13207.269531,13245.639648
2007-12-21,13232.469727,13207.269531,13245.639648,13450.650391
2007-12-24,13207.269531,13245.639648,13450.650391,13550.040039
2007-12-26,13245.639648,13450.650391,13550.040039,13551.69043
2007-12-27,13450.650391,13550.040039,13551.69043,13359.610352
2007-12-28,13550.040039,13551.69043,13359.610352,13365.870117
2007-12-31,13551.69043,13359.610352,13365.870117,13264.820313
2008-01-02,13359.610352,13365.870117,13264.820313,13043.959961
2008-01-03,13365.870117,13264.820313,13043.959961,13056.719727
2008-01-04,13264.820313,13043.959961,13056.719727,12800.179688
2008-01-07,13043.959961,13056.719727,12800.179688,12827.490234
2008-01-08,13056.719727,12800.179688,12827.490234,12589.070313
2008-01-09,12800.179688,12827.490234,12589.070313,12735.30957
2008-01-10,12827.490234,12589.070313,12735.30957,12853.089844
2008-01-11,12589.070313,12735.30957,12853.089844,12606.299805
2008-01-14,12735.30957,12853.089844,12606.299805,12778.150391
2008-01-15,12853.089844,12606.299805,12778.150391,12501.110352
2008-01-16,12606.299805,12778.150391,12501.110352,12466.160156
2008-01-17,12778.150391,12501.110352,12466.160156,12159.209961
2008-01-18,12501.110352,12466.160156,12159.209961,12099.299805
2008-01-22,12466.160156,12159.209961,12099.299805,11971.19043
2008-01-23,12159.209961,12099.299805,11971.19043,12270.169922
2008-01-24,12099.299805,11971.19043,12270.169922,12378.610352
2008-01-25,11971.19043,12270.169922,12378.610352,12207.169922
2008-01-28,12270.169922,12378.610352,12207.169922,12383.889648
2008-01-29,12378.610352,12207.169922,12383.889648,12480.299805
2008-01-30,12207.169922,12383.889648,12480.299805,12442.830078
2008-01-31,12383.889648,12480.299805,12442.830078,12650.360352
2008-02-01,12480.299805,12442.830078,12650.360352,12743.19043
2008-02-04,12442.830078,12650.360352,12743.19043,12635.160156
2008-02-05,12650.360352,12743.19043,12635.160156,12265.129883
2008-02-06,12743.19043,12635.160156,12265.129883,12200.099609
2008-02-07,12635.160156,12265.129883,12200.099609,12247
2008-02-08,12265.129883,12200.099609,12247,12182.129883
2008-02-11,12200.099609,12247,12182.129883,12240.009766
2008-02-12,12247,12182.129883,12240.009766,12373.410156
2008-02-13,12182.129883,12240.009766,12373.410156,12552.240234
2008-02-14,12240.009766,12373.410156,12552.240234,12376.980469
2008-02-15,12373.410156,12552.240234,12376.980469,12348.209961
2008-02-19,12552.240234,12376.980469,12348.209961,12337.219727
2008-02-20,12376.980469,12348.209961,12337.219727,12427.259766
2008-02-21,12348.209961,12337.219727,12427.259766,12284.299805
2008-02-22,12337.219727,12427.259766,12284.299805,12381.019531
2008-02-25,12427.259766,12284.299805,12381.019531,12570.219727
2008-02-26,12284.299805,12381.019531,12570.219727,12684.919922
2008-02-27,12381.019531,12570.219727,12684.919922,12694.280273
2008-02-28,12570.219727,12684.919922,12694.280273,12582.179688
2008-02-29,12684.919922,12694.280273,12582.179688,12266.389648
2008-03-03,12694.280273,12582.179688,12266.389648,12258.900391
2008-03-04,12582.179688,12266.389648,12258.900391,12213.799805
2008-03-05,12266.389648,12258.900391,12213.799805,12254.990234
2008-03-06,12258.900391,12213.799805,12254.990234,12040.389648
2008-03-07,12213.799805,12254.990234,12040.389648,11893.69043
2008-03-10,12254.990234,12040.389648,11893.69043,11740.150391
2008-03-11,12040.389648,11893.69043,11740.150391,12156.80957
2008-03-12,11893.69043,11740.150391,12156.80957,12110.240234
2008-03-13,11740.150391,12156.80957,12110.240234,12145.740234
2008-03-14,12156.80957,12110.240234,12145.740234,11951.089844
2008-03-17,12110.240234,12145.740234,11951.089844,11972.25
2008-03-18,12145.740234,11951.089844,11972.25,12392.660156
2008-03-19,11951.089844,11972.25,12392.660156,12099.660156
2008-03-20,11972.25,12392.660156,12099.660156,12361.320313
2008-03-24,12392.660156,12099.660156,12361.320313,12548.639648
2008-03-25,12099.660156,12361.320313,12548.639648,12532.599609
2008-03-26,12361.320313,12548.639648,12532.599609,12422.860352
2008-03-27,12548.639648,12532.599609,12422.860352,12302.459961
2008-03-28,12532.599609,12422.860352,12302.459961,12216.400391
2008-03-31,12422.860352,12302.459961,12216.400391,12262.889648
2008-04-01,12302.459961,12216.400391,12262.889648,12654.360352
2008-04-02,12216.400391,12262.889648,12654.360352,12608.919922
2008-04-03,12262.889648,12654.360352,12608.919922,12626.030273
2008-04-04,12654.360352,12608.919922,12626.030273,12609.419922
2008-04-07,12608.919922,12626.030273,12609.419922,12612.429688
2008-04-08,12626.030273,12609.419922,12612.429688,12576.44043
2008-04-09,12609.419922,12612.429688,12576.44043,12527.259766
2008-04-10,12612.429688,12576.44043,12527.259766,12581.980469
2008-04-11,12576.44043,12527.259766,12581.980469,12325.419922
2008-04-14,12527.259766,12581.980469,12325.419922,12302.05957
2008-04-15,12581.980469,12325.419922,12302.05957,12362.469727
2008-04-16,12325.419922,12302.05957,12362.469727,12619.269531
2008-04-17,12302.05957,12362.469727,12619.269531,12620.490234
2008-04-18,12362.469727,12619.269531,12620.490234,12849.360352
2008-04-21,12619.269531,12620.490234,12849.360352,12825.019531
2008-04-22,12620.490234,12849.360352,12825.019531,12720.230469
2008-04-23,12849.360352,12825.019531,12720.230469,12763.219727
2008-04-24,12825.019531,12720.230469,12763.219727,12848.950195
2008-04-25,12720.230469,12763.219727,12848.950195,12891.860352
2008-04-28,12763.219727,12848.950195,12891.860352,12871.75
2008-04-29,12848.950195,12891.860352,12871.75,12831.94043
2008-04-30,12891.860352,12871.75,12831.94043,12820.129883
2008-05-01,12871.75,12831.94043,12820.129883,13010
2008-05-02,12831.94043,12820.129883,13010,13058.200195
2008-05-05,12820.129883,13010,13058.200195,12969.540039
2008-05-06,13010,13058.200195,12969.540039,13020.830078
2008-05-07,13058.200195,12969.540039,13020.830078,12814.349609
2008-05-08,12969.540039,13020.830078,12814.349609,12866.780273
2008-05-09,13020.830078,12814.349609,12866.780273,12745.879883
2008-05-12,12814.349609,12866.780273,12745.879883,12876.30957
2008-05-13,12866.780273,12745.879883,12876.30957,12832.179688
2008-05-14,12745.879883,12876.30957,12832.179688,12898.379883
2008-05-15,12876.30957,12832.179688,12898.379883,12992.660156
2008-05-16,12832.179688,12898.379883,12992.660156,12986.799805
2008-05-19,12898.379883,12992.660156,12986.799805,13028.160156
2008-05-20,12992.660156,12986.799805,13028.160156,12828.679688
2008-05-21,12986.799805,13028.160156,12828.679688,12601.19043
2008-05-22,13028.160156,12828.679688,12601.19043,12625.620117
2008-05-23,12828.679688,12601.19043,12625.620117,12479.629883
2008-05-27,12601.19043,12625.620117,12479.629883,12548.349609
2008-05-28,12625.620117,12479.629883,12548.349609,12594.030273
2008-05-29,12479.629883,12548.349609,12594.030273,12646.219727
2008-05-30,12548.349609,12594.030273,12646.219727,12638.320313
2008-06-02,12594.030273,12646.219727,12638.320313,12503.820313
2008-06-03,12646.219727,12638.320313,12503.820313,12402.849609
2008-06-04,12638.320313,12503.820313,12402.849609,12390.480469
2008-06-05,12503.820313,12402.849609,12390.480469,12604.450195
2008-06-06,12402.849609,12390.480469,12604.450195,12209.80957
2008-06-09,12390.480469,12604.450195,12209.80957,12280.320313
2008-06-10,12604.450195,12209.80957,12280.320313,12289.759766
2008-06-11,12209.80957,12280.320313,12289.759766,12083.769531
2008-06-12,12280.320313,12289.759766,12083.769531,12141.580078
2008-06-13,12289.759766,12083.769531,12141.580078,12307.349609
2008-06-16,12083.769531,12141.580078,12307.349609,12269.080078
2008-06-17,12141.580078,12307.349609,12269.080078,12160.299805
2008-06-18,12307.349609,12269.080078,12160.299805,12029.05957
2008-06-19,12269.080078,12160.299805,12029.05957,12063.089844
2008-06-20,12160.299805,12029.05957,12063.089844,11842.69043
2008-06-23,12029.05957,12063.089844,11842.69043,11842.360352
2008-06-24,12063.089844,11842.69043,11842.360352,11807.429688
2008-06-25,11842.69043,11842.360352,11807.429688,11811.830078
2008-06-26,11842.360352,11807.429688,11811.830078,11453.419922
2008-06-27,11807.429688,11811.830078,11453.419922,11346.509766
2008-06-30,11811.830078,11453.419922,11346.509766,11350.009766
2008-07-01,11453.419922,11346.509766,11350.009766,11382.259766
2008-07-02,11346.509766,11350.009766,11382.259766,11215.509766
2008-07-03,11350.009766,11382.259766,11215.509766,11288.540039
2008-07-07,11382.259766,11215.509766,11288.540039,11231.959961
2008-07-08,11215.509766,11288.540039,11231.959961,11384.209961
2008-07-09,11288.540039,11231.959961,11384.209961,11147.44043
2008-07-10,11231.959961,11384.209961,11147.44043,11229.019531
2008-07-11,11384.209961,11147.44043,11229.019531,11100.540039
2008-07-14,11147.44043,11229.019531,11100.540039,11055.19043
